,process_id,media_id,row_type,measurement_id,time,value,stdv,source,unit
150,cultivation3,,measurement,L-Lactate,120.0,1.4706128,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
151,cultivation3,,measurement,Product,120.0,1.6000915,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
152,cultivation3,,measurement,beta-D-Glucose,120.0,5.0588026,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
153,cultivation3,,measurement,L-Lactate,144.0,1.9277282,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
154,cultivation3,,measurement,Product,144.0,2.2492785,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
155,cultivation3,,measurement,beta-D-Glucose,144.0,2.8598263,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
156,cultivation3,,measurement,L-Lactate,168.0,2.4027145,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
157,cultivation3,,measurement,Product,168.0,2.700343,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
158,cultivation3,,measurement,beta-D-Glucose,168.0,2.2334995,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
159,cultivation3,,measurement,L-Lactate,192.0,2.5415456,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
160,cultivation3,,measurement,Product,192.0,3.1556594,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
161,cultivation3,,measurement,beta-D-Glucose,192.0,0.5159333,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
162,cultivation3,,measurement,L-Lactate,216.0,2.4100876,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
163,cultivation3,,measurement,Product,216.0,3.3870516,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
164,cultivation3,,measurement,beta-D-Glucose,216.0,0.05683818,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
165,cultivation3,,measurement,L-Lactate,240.0,2.2953784,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
166,cultivation3,,measurement,Product,240.0,3.4051712,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
167,cultivation3,,measurement,beta-D-Glucose,240.0,0.0067632287,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
168,cultivation3,,measurement,L-Lactate,264.0,2.2006917,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
169,cultivation3,,measurement,Product,264.0,3.4065566,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
170,cultivation3,,measurement,beta-D-Glucose,264.0,0.0013475947,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
171,cultivation3,,measurement,L-Lactate,288.0,2.1279538,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
172,cultivation3,,measurement,Product,288.0,3.4067879,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
173,cultivation3,,measurement,beta-D-Glucose,288.0,0.00040558795,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
174,cultivation3,,measurement,L-Lactate,312.0,2.0703397,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
175,cultivation3,,measurement,Product,312.0,3.4068565,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
176,cultivation3,,measurement,beta-D-Glucose,312.0,0.00015925693,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
177,cultivation3,,measurement,L-Lactate,336.0,2.0231042,0.15786667,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
178,cultivation3,,measurement,Product,336.0,3.4068866,0.21467282,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
179,cultivation3,,measurement,beta-D-Glucose,336.0,7.461641e-05,0.28113994,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
180,cultivation4,,measurement,L-Lactate,0.0,0.0,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
181,cultivation4,,measurement,Product,0.0,0.0,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
182,cultivation4,,measurement,beta-D-Glucose,0.0,4.9739814,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
183,cultivation4,,measurement,L-Lactate,24.0,0.20685944,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
184,cultivation4,,measurement,Product,24.0,0.16303599,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
185,cultivation4,,measurement,beta-D-Glucose,24.0,4.501581,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
186,cultivation4,,measurement,L-Lactate,48.0,0.4542924,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
187,cultivation4,,measurement,Product,48.0,0.40993232,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
188,cultivation4,,measurement,beta-D-Glucose,48.0,5.5015798,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
189,cultivation4,,measurement,L-Lactate,72.0,0.77494794,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
190,cultivation4,,measurement,Product,72.0,0.7063517,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
191,cultivation4,,measurement,beta-D-Glucose,72.0,4.5968237,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
192,cultivation4,,measurement,L-Lactate,96.0,1.1031826,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
193,cultivation4,,measurement,Product,96.0,1.0913056,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
194,cultivation4,,measurement,beta-D-Glucose,96.0,3.359998,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
195,cultivation4,,measurement,L-Lactate,120.0,1.4082589,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
196,cultivation4,,measurement,Product,120.0,1.54287,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
197,cultivation4,,measurement,beta-D-Glucose,120.0,2.0523343,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
198,cultivation4,,measurement,L-Lactate,144.0,1.6485296,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
199,cultivation4,,measurement,Product,144.0,1.8603777,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
200,cultivation4,,measurement,beta-D-Glucose,144.0,0.97075945,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
201,cultivation4,,measurement,L-Lactate,168.0,1.9213223,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
202,cultivation4,,measurement,Product,168.0,2.1049356,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
203,cultivation4,,measurement,beta-D-Glucose,168.0,1.2695158,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
204,cultivation4,,measurement,L-Lactate,192.0,2.152385,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
205,cultivation4,,measurement,Product,192.0,2.4990003,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
206,cultivation4,,measurement,beta-D-Glucose,192.0,1.2251868,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
207,cultivation4,,measurement,L-Lactate,216.0,2.240341,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
208,cultivation4,,measurement,Product,216.0,2.7016993,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
209,cultivation4,,measurement,beta-D-Glucose,216.0,0.30394843,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
210,cultivation4,,measurement,L-Lactate,240.0,2.118999,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
211,cultivation4,,measurement,Product,240.0,2.8778625,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
212,cultivation4,,measurement,beta-D-Glucose,240.0,0.051783156,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
213,cultivation4,,measurement,L-Lactate,264.0,2.183837,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
214,cultivation4,,measurement,Product,264.0,3.1852665,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
215,cultivation4,,measurement,beta-D-Glucose,264.0,0.41113573,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
216,cultivation4,,measurement,L-Lactate,288.0,2.136246,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
217,cultivation4,,measurement,Product,288.0,3.2712286,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
218,cultivation4,,measurement,beta-D-Glucose,288.0,0.063987866,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
219,cultivation4,,measurement,L-Lactate,312.0,2.0397136,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
220,cultivation4,,measurement,Product,312.0,3.2832506,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
221,cultivation4,,measurement,beta-D-Glucose,312.0,0.01045309,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
222,cultivation4,,measurement,L-Lactate,336.0,1.954179,0.14895396,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
223,cultivation4,,measurement,Product,336.0,3.2850194,0.19321424,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
224,cultivation4,,measurement,beta-D-Glucose,336.0,0.0024316171,0.20933598,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
225,cultivation5,,measurement,L-Lactate,0.0,0.0,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
226,cultivation5,,measurement,Product,0.0,0.0,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
227,cultivation5,,measurement,beta-D-Glucose,0.0,6.750779,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
228,cultivation5,,measurement,L-Lactate,24.0,0.20357843,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
229,cultivation5,,measurement,Product,24.0,0.20807804,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
230,cultivation5,,measurement,beta-D-Glucose,24.0,6.2439218,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
231,cultivation5,,measurement,L-Lactate,48.0,0.45730102,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
232,cultivation5,,measurement,Product,48.0,0.5015003,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
233,cultivation5,,measurement,beta-D-Glucose,48.0,5.3725905,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
234,cultivation5,,measurement,L-Lactate,72.0,0.76272434,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
235,cultivation5,,measurement,Product,72.0,0.8971425,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
236,cultivation5,,measurement,beta-D-Glucose,72.0,4.320485,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
237,cultivation5,,measurement,L-Lactate,96.0,1.1554857,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
238,cultivation5,,measurement,Product,96.0,1.3285154,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
239,cultivation5,,measurement,beta-D-Glucose,96.0,5.615414,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
240,cultivation5,,measurement,L-Lactate,120.0,1.595733,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
241,cultivation5,,measurement,Product,120.0,1.7441268,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
242,cultivation5,,measurement,beta-D-Glucose,120.0,4.031106,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
243,cultivation5,,measurement,L-Lactate,144.0,2.0470073,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
244,cultivation5,,measurement,Product,144.0,2.062725,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
245,cultivation5,,measurement,beta-D-Glucose,144.0,4.59591,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
246,cultivation5,,measurement,L-Lactate,168.0,2.4708118,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
247,cultivation5,,measurement,Product,168.0,2.5112762,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
248,cultivation5,,measurement,beta-D-Glucose,168.0,4.5270963,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
249,cultivation5,,measurement,L-Lactate,192.0,2.9021976,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
250,cultivation5,,measurement,Product,192.0,3.0283337,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
251,cultivation5,,measurement,beta-D-Glucose,192.0,3.9594936,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
252,cultivation5,,measurement,L-Lactate,216.0,3.370005,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
253,cultivation5,,measurement,Product,216.0,3.4710257,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
254,cultivation5,,measurement,beta-D-Glucose,216.0,3.1341283,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
255,cultivation5,,measurement,L-Lactate,240.0,3.5320663,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
256,cultivation5,,measurement,Product,240.0,3.9714444,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
257,cultivation5,,measurement,beta-D-Glucose,240.0,0.8101171,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
258,cultivation5,,measurement,L-Lactate,264.0,3.3993561,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
259,cultivation5,,measurement,Product,264.0,4.204423,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
260,cultivation5,,measurement,beta-D-Glucose,264.0,0.08539269,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
261,cultivation5,,measurement,L-Lactate,288.0,3.273618,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
262,cultivation5,,measurement,Product,288.0,4.224762,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
263,cultivation5,,measurement,beta-D-Glucose,288.0,0.008216104,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
264,cultivation5,,measurement,L-Lactate,312.0,3.1676495,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
265,cultivation5,,measurement,Product,312.0,4.226331,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
266,cultivation5,,measurement,beta-D-Glucose,312.0,0.0013412939,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
267,cultivation5,,measurement,L-Lactate,336.0,3.0864716,0.20949337,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
268,cultivation5,,measurement,Product,336.0,4.226569,0.2440417,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
269,cultivation5,,measurement,beta-D-Glucose,336.0,0.0003504153,0.32970896,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
270,cultivation6,,measurement,L-Lactate,0.0,0.0,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
271,cultivation6,,measurement,Product,0.0,0.0,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
272,cultivation6,,measurement,beta-D-Glucose,0.0,4.2855163,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
273,cultivation6,,measurement,L-Lactate,24.0,0.22714688,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
274,cultivation6,,measurement,Product,24.0,0.21495005,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
275,cultivation6,,measurement,beta-D-Glucose,24.0,3.7899437,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
276,cultivation6,,measurement,L-Lactate,48.0,0.517052,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
277,cultivation6,,measurement,Product,48.0,0.47652388,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
278,cultivation6,,measurement,beta-D-Glucose,48.0,5.7486596,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
279,cultivation6,,measurement,L-Lactate,72.0,0.8588851,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
280,cultivation6,,measurement,Product,72.0,0.8571908,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
281,cultivation6,,measurement,beta-D-Glucose,72.0,6.880917,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
282,cultivation6,,measurement,L-Lactate,96.0,1.2823868,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
283,cultivation6,,measurement,Product,96.0,1.3998538,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
284,cultivation6,,measurement,beta-D-Glucose,96.0,5.114369,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
285,cultivation6,,measurement,L-Lactate,120.0,1.7642727,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
286,cultivation6,,measurement,Product,120.0,2.0218565,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
287,cultivation6,,measurement,beta-D-Glucose,120.0,5.135935,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
288,cultivation6,,measurement,L-Lactate,144.0,2.284796,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
289,cultivation6,,measurement,Product,144.0,2.5490456,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
290,cultivation6,,measurement,beta-D-Glucose,144.0,2.8093958,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
291,cultivation6,,measurement,L-Lactate,168.0,2.4898522,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
292,cultivation6,,measurement,Product,168.0,3.0584362,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
293,cultivation6,,measurement,beta-D-Glucose,168.0,0.883693,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
294,cultivation6,,measurement,L-Lactate,192.0,2.7566195,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
295,cultivation6,,measurement,Product,192.0,3.393287,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
296,cultivation6,,measurement,beta-D-Glucose,192.0,0.9170285,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
297,cultivation6,,measurement,L-Lactate,216.0,2.7520938,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
298,cultivation6,,measurement,Product,216.0,3.5530581,0.2537262,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
299,cultivation6,,measurement,beta-D-Glucose,216.0,0.11747043,0.24093978,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
300,cultivation6,,measurement,L-Lactate,240.0,2.7978642,0.18378979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/other_compounds_data.csv.gz,g/L
