,measurement_id,process_id,row_type,stdv,time,unit,value,source
153,tcd,cultivation1,measurement,587838600.0,72.0,cells/L,2542929200.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
154,tcd,cultivation1,measurement,587838600.0,96.0,cells/L,3652823600.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
155,tcd,cultivation1,measurement,587838600.0,120.0,cells/L,4859549700.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
156,tcd,cultivation1,measurement,587838600.0,144.0,cells/L,5954638300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
157,tcd,cultivation1,measurement,587838600.0,168.0,cells/L,7136822300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
158,tcd,cultivation1,measurement,587838600.0,192.0,cells/L,8131001300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
159,tcd,cultivation1,measurement,587838600.0,216.0,cells/L,8753163000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
160,tcd,cultivation1,measurement,587838600.0,240.0,cells/L,9717985000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
161,tcd,cultivation1,measurement,587838600.0,264.0,cells/L,10596308000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
162,tcd,cultivation1,measurement,587838600.0,288.0,cells/L,10781564000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
163,tcd,cultivation1,measurement,587838600.0,312.0,cells/L,10740156000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
164,tcd,cultivation1,measurement,587838600.0,336.0,cells/L,10633422000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
165,tcd,cultivation10,measurement,542700350.0,0.0,cells/L,646829500.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
166,tcd,cultivation10,measurement,542700350.0,24.0,cells/L,956912800.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
167,tcd,cultivation10,measurement,542700350.0,48.0,cells/L,1426560000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
168,tcd,cultivation10,measurement,542700350.0,72.0,cells/L,2163705000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
169,tcd,cultivation10,measurement,542700350.0,96.0,cells/L,3266286300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
170,tcd,cultivation10,measurement,542700350.0,120.0,cells/L,4774709000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
171,tcd,cultivation10,measurement,542700350.0,144.0,cells/L,6425285000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
172,tcd,cultivation10,measurement,542700350.0,168.0,cells/L,7999946000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
173,tcd,cultivation10,measurement,542700350.0,192.0,cells/L,8861945000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
174,tcd,cultivation10,measurement,542700350.0,216.0,cells/L,9699769000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
175,tcd,cultivation10,measurement,542700350.0,240.0,cells/L,10073032000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
176,tcd,cultivation10,measurement,542700350.0,264.0,cells/L,10339628000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
177,tcd,cultivation10,measurement,542700350.0,288.0,cells/L,10298796000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
178,tcd,cultivation10,measurement,542700350.0,312.0,cells/L,10185372000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
179,tcd,cultivation10,measurement,542700350.0,336.0,cells/L,10064824000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
180,tcd,cultivation2,measurement,683803700.0,0.0,cells/L,907362900.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
181,tcd,cultivation2,measurement,683803700.0,24.0,cells/L,1276457200.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
182,tcd,cultivation2,measurement,683803700.0,48.0,cells/L,1761896600.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
183,tcd,cultivation2,measurement,683803700.0,72.0,cells/L,2403683300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
184,tcd,cultivation2,measurement,683803700.0,96.0,cells/L,3228841000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
185,tcd,cultivation2,measurement,683803700.0,120.0,cells/L,4339759600.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
186,tcd,cultivation2,measurement,683803700.0,144.0,cells/L,5669937700.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
187,tcd,cultivation2,measurement,683803700.0,168.0,cells/L,7276070400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
188,tcd,cultivation2,measurement,683803700.0,192.0,cells/L,9055401000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
189,tcd,cultivation2,measurement,683803700.0,216.0,cells/L,10817598000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
190,tcd,cultivation2,measurement,683803700.0,240.0,cells/L,12236170000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
191,tcd,cultivation2,measurement,683803700.0,264.0,cells/L,13196405000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
192,tcd,cultivation2,measurement,683803700.0,288.0,cells/L,13396952000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
193,tcd,cultivation2,measurement,683803700.0,312.0,cells/L,13341343000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
194,tcd,cultivation2,measurement,683803700.0,336.0,cells/L,13203638000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
195,tcd,cultivation3,measurement,568124540.0,0.0,cells/L,928142850.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
196,tcd,cultivation3,measurement,568124540.0,24.0,cells/L,1368761500.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
197,tcd,cultivation3,measurement,568124540.0,48.0,cells/L,1949464400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
198,tcd,cultivation3,measurement,568124540.0,72.0,cells/L,2778803500.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
199,tcd,cultivation3,measurement,568124540.0,96.0,cells/L,4043138600.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
200,tcd,cultivation3,measurement,568124540.0,120.0,cells/L,5859983000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
201,tcd,cultivation3,measurement,568124540.0,144.0,cells/L,7932179000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
202,tcd,cultivation3,measurement,568124540.0,168.0,cells/L,9599161000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
203,tcd,cultivation3,measurement,568124540.0,192.0,cells/L,11097874000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
204,tcd,cultivation3,measurement,568124540.0,216.0,cells/L,11714842000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
205,tcd,cultivation3,measurement,568124540.0,240.0,cells/L,11696603000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
206,tcd,cultivation3,measurement,568124540.0,264.0,cells/L,11554210000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
207,tcd,cultivation3,measurement,568124540.0,288.0,cells/L,11392532000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
208,tcd,cultivation3,measurement,568124540.0,312.0,cells/L,11240092000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
209,tcd,cultivation3,measurement,568124540.0,336.0,cells/L,11102684000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
210,tcd,cultivation4,measurement,678229900.0,0.0,cells/L,1392651300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
211,tcd,cultivation4,measurement,678229900.0,24.0,cells/L,1907541400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
212,tcd,cultivation4,measurement,678229900.0,48.0,cells/L,2604309500.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
213,tcd,cultivation4,measurement,678229900.0,72.0,cells/L,3556840000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
214,tcd,cultivation4,measurement,678229900.0,96.0,cells/L,4734352000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
215,tcd,cultivation4,measurement,678229900.0,120.0,cells/L,6117707300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
216,tcd,cultivation4,measurement,678229900.0,144.0,cells/L,7196543500.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
217,tcd,cultivation4,measurement,678229900.0,168.0,cells/L,8118819000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
218,tcd,cultivation4,measurement,678229900.0,192.0,cells/L,9401349000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
219,tcd,cultivation4,measurement,678229900.0,216.0,cells/L,10154449000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
220,tcd,cultivation4,measurement,678229900.0,240.0,cells/L,10573913000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
221,tcd,cultivation4,measurement,678229900.0,264.0,cells/L,11498263000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
222,tcd,cultivation4,measurement,678229900.0,288.0,cells/L,11765714000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
223,tcd,cultivation4,measurement,678229900.0,312.0,cells/L,11725450000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
224,tcd,cultivation4,measurement,678229900.0,336.0,cells/L,11600446000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
225,tcd,cultivation5,measurement,816300900.0,0.0,cells/L,1475114600.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
226,tcd,cultivation5,measurement,816300900.0,24.0,cells/L,2100040800.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
227,tcd,cultivation5,measurement,816300900.0,48.0,cells/L,2935429000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
228,tcd,cultivation5,measurement,816300900.0,72.0,cells/L,4081589500.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
229,tcd,cultivation5,measurement,816300900.0,96.0,cells/L,5392327000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
230,tcd,cultivation5,measurement,816300900.0,120.0,cells/L,6780135400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
231,tcd,cultivation5,measurement,816300900.0,144.0,cells/L,7946529300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
232,tcd,cultivation5,measurement,816300900.0,168.0,cells/L,9459711000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
233,tcd,cultivation5,measurement,816300900.0,192.0,cells/L,11225400000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
234,tcd,cultivation5,measurement,816300900.0,216.0,cells/L,12938832000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
235,tcd,cultivation5,measurement,816300900.0,240.0,cells/L,14663835000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
236,tcd,cultivation5,measurement,816300900.0,264.0,cells/L,15335046000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
237,tcd,cultivation5,measurement,816300900.0,288.0,cells/L,15323987000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
238,tcd,cultivation5,measurement,816300900.0,312.0,cells/L,15143685000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
239,tcd,cultivation5,measurement,816300900.0,336.0,cells/L,14927828000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
240,tcd,cultivation6,measurement,804360900.0,0.0,cells/L,1506452200.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
241,tcd,cultivation6,measurement,804360900.0,24.0,cells/L,2181120000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
242,tcd,cultivation6,measurement,804360900.0,48.0,cells/L,2987129300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
243,tcd,cultivation6,measurement,804360900.0,72.0,cells/L,4094206700.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
244,tcd,cultivation6,measurement,804360900.0,96.0,cells/L,5751986700.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
245,tcd,cultivation6,measurement,804360900.0,120.0,cells/L,7669322000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
246,tcd,cultivation6,measurement,804360900.0,144.0,cells/L,9547353000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
247,tcd,cultivation6,measurement,804360900.0,168.0,cells/L,11193134000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
248,tcd,cultivation6,measurement,804360900.0,192.0,cells/L,12486780000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
249,tcd,cultivation6,measurement,804360900.0,216.0,cells/L,13094747000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
250,tcd,cultivation6,measurement,804360900.0,240.0,cells/L,14288325000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
251,tcd,cultivation6,measurement,804360900.0,264.0,cells/L,14728652000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
252,tcd,cultivation6,measurement,804360900.0,288.0,cells/L,14620289000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
253,tcd,cultivation6,measurement,804360900.0,312.0,cells/L,14405578000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
254,tcd,cultivation6,measurement,804360900.0,336.0,cells/L,14187164000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
255,tcd,cultivation7,measurement,598061400.0,0.0,cells/L,797083000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
256,tcd,cultivation7,measurement,598061400.0,24.0,cells/L,1088457200.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
257,tcd,cultivation7,measurement,598061400.0,48.0,cells/L,1453063000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
258,tcd,cultivation7,measurement,598061400.0,72.0,cells/L,1929368300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
259,tcd,cultivation7,measurement,598061400.0,96.0,cells/L,2600975400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
260,tcd,cultivation7,measurement,598061400.0,120.0,cells/L,3492920300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
261,tcd,cultivation7,measurement,598061400.0,144.0,cells/L,4562704400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
262,tcd,cultivation7,measurement,598061400.0,168.0,cells/L,5795027500.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
263,tcd,cultivation7,measurement,598061400.0,192.0,cells/L,7129950000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
264,tcd,cultivation7,measurement,598061400.0,216.0,cells/L,8115294000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
265,tcd,cultivation7,measurement,598061400.0,240.0,cells/L,9308967000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
266,tcd,cultivation7,measurement,598061400.0,264.0,cells/L,10755728000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
267,tcd,cultivation7,measurement,598061400.0,288.0,cells/L,11822856000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
268,tcd,cultivation7,measurement,598061400.0,312.0,cells/L,12140806000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
269,tcd,cultivation7,measurement,598061400.0,336.0,cells/L,12131121000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
270,tcd,cultivation8,measurement,681395140.0,0.0,cells/L,1086808400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
271,tcd,cultivation8,measurement,681395140.0,24.0,cells/L,1654665200.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
272,tcd,cultivation8,measurement,681395140.0,48.0,cells/L,2459932400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
273,tcd,cultivation8,measurement,681395140.0,72.0,cells/L,3624073200.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
274,tcd,cultivation8,measurement,681395140.0,96.0,cells/L,5149677600.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
275,tcd,cultivation8,measurement,681395140.0,120.0,cells/L,6931384000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
276,tcd,cultivation8,measurement,681395140.0,144.0,cells/L,8249953300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
277,tcd,cultivation8,measurement,681395140.0,168.0,cells/L,9217364000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
278,tcd,cultivation8,measurement,681395140.0,192.0,cells/L,9985990000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
279,tcd,cultivation8,measurement,681395140.0,216.0,cells/L,10369048000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
280,tcd,cultivation8,measurement,681395140.0,240.0,cells/L,10932681000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
281,tcd,cultivation8,measurement,681395140.0,264.0,cells/L,11803978000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
282,tcd,cultivation8,measurement,681395140.0,288.0,cells/L,11987014000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
283,tcd,cultivation8,measurement,681395140.0,312.0,cells/L,11902966000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
284,tcd,cultivation8,measurement,681395140.0,336.0,cells/L,11753309000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
285,tcd,cultivation9,measurement,652289540.0,0.0,cells/L,556451200.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
286,tcd,cultivation9,measurement,652289540.0,24.0,cells/L,848317300.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
287,tcd,cultivation9,measurement,652289540.0,48.0,cells/L,1288390800.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
288,tcd,cultivation9,measurement,652289540.0,72.0,cells/L,1998691000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
289,tcd,cultivation9,measurement,652289540.0,96.0,cells/L,3189221000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
290,tcd,cultivation9,measurement,652289540.0,120.0,cells/L,4872337000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
291,tcd,cultivation9,measurement,652289540.0,144.0,cells/L,6675519000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
292,tcd,cultivation9,measurement,652289540.0,168.0,cells/L,8241213400.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
293,tcd,cultivation9,measurement,652289540.0,192.0,cells/L,9306556000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
294,tcd,cultivation9,measurement,652289540.0,216.0,cells/L,9992814000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
295,tcd,cultivation9,measurement,652289540.0,240.0,cells/L,11022777000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
296,tcd,cultivation9,measurement,652289540.0,264.0,cells/L,12500791000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
297,tcd,cultivation9,measurement,652289540.0,288.0,cells/L,12980667000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
298,tcd,cultivation9,measurement,652289540.0,312.0,cells/L,12925804000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
299,tcd,cultivation9,measurement,652289540.0,336.0,cells/L,12747334000.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
300,viability,cultivation1,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
301,viability,cultivation1,measurement,0.0,24.0,%,99.97327,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
302,viability,cultivation1,measurement,0.0,48.0,%,99.94203,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
303,viability,cultivation1,measurement,0.0,72.0,%,99.92881,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
304,viability,cultivation1,measurement,0.0,96.0,%,99.89595,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
305,viability,cultivation1,measurement,0.0,120.0,%,99.82979,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
306,viability,cultivation1,measurement,0.0,144.0,%,99.69855,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
